Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Customer_Segment,Calculated Profit,Year,Month,Quarter,Weekday,Profit Margin,OrderMonth
ORD00129,2025-03-28,CUST0808,Customer_226,West,Maharashtra,Mumbai,Clothing,Jeans,1,333.52,333.52,215.25,118.27,Home Office,118.26999999999998,2025,3,1,Friday,35.461141760614055,2025-03
ORD00130,2025-08-15,CUST0045,Customer_475,East,West Bengal,Kolkata,Electronics,Headphones,7,306.07,2142.49,1315.98,826.51,Corporate,826.5099999999998,2025,8,3,Friday,38.57707620572325,2025-08
ORD00131,2025-12-27,CUST0160,Customer_764,South,Telangana,Hyderabad,Electronics,Smartphone,3,1099.95,3299.85,2640.41,659.44,Home Office,659.44,2025,12,4,Saturday,19.983938663878664,2025-12
ORD00132,2025-06-13,CUST0725,Customer_652,West,Maharashtra,Mumbai,Furniture,Sofa,7,1243.64,8705.48,6566.29,2139.19,Corporate,2139.1899999999996,2025,6,2,Friday,24.57291269407316,2025-06
ORD00133,2025-08-05,CUST0182,Customer_669,South,Telangana,Hyderabad,Furniture,Chair,5,927.54,4637.7,3813.27,824.43,Consumer,824.4299999999998,2025,8,3,Tuesday,17.776699657157643,2025-08
ORD00134,2025-05-18,CUST0150,Customer_71,South,Telangana,Hyderabad,Electronics,Laptop,4,450.12,1800.48,1454.02,346.46,Corporate,346.46000000000004,2025,5,2,Sunday,19.242646405403,2025-05
ORD00135,2023-07-06,CUST0034,Customer_138,South,Telangana,Hyderabad,Electronics,Laptop,6,299.3,1795.8,1389.52,406.28,Corporate,406.28,2023,7,3,Thursday,22.623900211604855,2023-07
ORD00136,2023-03-12,CUST0887,Customer_482,South,Tamil Nadu,Chennai,Electronics,Headphones,5,882.37,4411.85,2719.68,1692.17,Consumer,1692.1700000000005,2023,3,1,Sunday,38.355111801171844,2023-03
ORD00137,2024-10-17,CUST0069,Customer_636,North,Haryana,Gurugram,Furniture,Chair,9,274.79,2473.11,1606.87,866.24,Corporate,866.2400000000002,2024,10,4,Thursday,35.026343349062515,2024-10
ORD00138,2025-09-19,CUST0541,Customer_138,West,Gujarat,Ahmedabad,Electronics,Monitor,10,743.02,7430.2,4869.57,2560.63,Consumer,2560.63,2025,9,3,Friday,34.4624639982773,2025-09
ORD00139,2025-04-03,CUST0392,Customer_292,West,Maharashtra,Mumbai,Clothing,Jeans,4,1099.17,4396.68,2730.7,1665.98,Corporate,1665.9800000000005,2025,4,2,Thursday,37.891772883175484,2025-04
ORD00140,2025-08-27,CUST0453,Customer_555,West,Maharashtra,Mumbai,Electronics,Monitor,7,51.82,362.74,303.09,59.65,Corporate,59.650000000000034,2025,8,3,Wednesday,16.444285162926615,2025-08
ORD00141,2023-10-22,CUST0552,Customer_706,West,Gujarat,Ahmedabad,Furniture,Desk,4,990.25,3961.0,2441.61,1519.39,Corporate,1519.3899999999999,2023,10,4,Sunday,38.358747790961885,2023-10
ORD00142,2025-01-01,CUST0551,Customer_663,South,Telangana,Hyderabad,Electronics,Tablet,6,530.47,3182.82,2199.31,983.51,Corporate,983.5100000000002,2025,1,1,Wednesday,30.900585015803593,2025-01
ORD00143,2025-02-19,CUST0805,Customer_453,South,Tamil Nadu,Chennai,Clothing,Jeans,10,959.47,9594.7,6361.59,3233.11,Home Office,3233.1100000000006,2025,2,1,Wednesday,33.696832626345795,2025-02
ORD00144,2025-10-28,CUST0575,Customer_875,North,Delhi,New Delhi,Furniture,Chair,10,946.48,9464.8,7863.4,1601.4,Corporate,1601.3999999999996,2025,10,4,Tuesday,16.919533429126872,2025-10
ORD00145,2025-01-04,CUST0262,Customer_304,North,Punjab,Ludhiana,Clothing,T-Shirt,2,1112.91,2225.82,1955.76,270.06,Consumer,270.0600000000002,2025,1,1,Saturday,12.133056581394722,2025-01
ORD00146,2024-09-09,CUST0163,Customer_846,South,Telangana,Hyderabad,Clothing,Dress,9,356.54,3208.86,2020.25,1188.61,Corporate,1188.6100000000001,2024,9,3,Monday,37.04150383625337,2024-09
ORD00147,2023-02-02,CUST0849,Customer_639,South,Telangana,Hyderabad,Furniture,Table,6,355.87,2135.22,1501.81,633.41,Consumer,633.4099999999999,2023,2,1,Thursday,29.664858890418788,2023-02
ORD00148,2023-04-19,CUST0656,Customer_548,West,Maharashtra,Mumbai,Clothing,Jacket,9,449.29,4043.61,2410.14,1633.47,Home Office,1633.4700000000003,2023,4,2,Wednesday,40.39632902282861,2023-04
ORD00149,2025-06-13,CUST0875,Customer_994,East,Bihar,Patna,Furniture,Cabinet,9,834.37,7509.33,4474.69,3034.64,Corporate,3034.6400000000003,2025,6,2,Friday,40.41159464293086,2025-06
ORD00150,2024-03-28,CUST0642,Customer_150,West,Maharashtra,Mumbai,Clothing,Jacket,6,1348.6,8091.6,7096.39,995.21,Home Office,995.21,2024,3,1,Thursday,12.299298037470956,2024-03
ORD00151,2024-11-15,CUST0421,Customer_609,North,Delhi,New Delhi,Furniture,Cabinet,10,1243.3,12433.0,9910.08,2522.92,Consumer,2522.92,2024,11,4,Friday,20.292125794257217,2024-11
ORD00152,2023-08-17,CUST0983,Customer_628,North,Haryana,Gurugram,Furniture,Desk,9,336.8,3031.2,2318.96,712.24,Consumer,712.2399999999998,2023,8,3,Thursday,23.496964898390075,2023-08
ORD00153,2025-03-16,CUST0905,Customer_475,South,Telangana,Hyderabad,Clothing,Jacket,4,503.69,2014.76,1374.88,639.88,Corporate,639.8799999999999,2025,3,1,Sunday,31.759614048323375,2025-03
ORD00154,2023-01-29,CUST0913,Customer_724,North,Haryana,Gurugram,Furniture,Desk,9,1092.62,9833.58,5714.51,4119.07,Corporate,4119.07,2023,1,1,Sunday,41.88779671289601,2023-01
ORD00155,2024-05-17,CUST0402,Customer_839,West,Gujarat,Ahmedabad,Furniture,Cabinet,4,1145.93,4583.72,3079.98,1503.74,Consumer,1503.7400000000002,2024,5,2,Friday,32.80610508495283,2024-05
ORD00156,2023-03-31,CUST0323,Customer_297,East,West Bengal,Kolkata,Electronics,Tablet,2,610.55,1221.1,818.58,402.52,Consumer,402.51999999999987,2023,3,1,Friday,32.96372123495209,2023-03
ORD00157,2024-01-10,CUST0863,Customer_135,East,Odisha,Bhubaneswar,Furniture,Cabinet,2,1005.17,2010.34,1130.09,880.25,Corporate,880.25,2024,1,1,Wednesday,43.78612572997603,2024-01
ORD00158,2023-08-09,CUST0154,Customer_673,North,Punjab,Ludhiana,Clothing,Shirt,6,1407.68,8446.08,5444.91,3001.17,Home Office,3001.17,2023,8,3,Wednesday,35.53328881563992,2023-08
ORD00159,2025-07-02,CUST0900,Customer_567,North,Punjab,Ludhiana,Clothing,T-Shirt,3,1458.83,4376.49,3924.99,451.5,Corporate,451.5,2025,7,3,Wednesday,10.316486499455044,2025-07
ORD00160,2023-09-29,CUST0417,Customer_590,South,Karnataka,Bengaluru,Furniture,Desk,8,1157.49,9259.92,8242.07,1017.85,Corporate,1017.8500000000004,2023,9,3,Friday,10.991995611193186,2023-09
ORD00161,2024-02-14,CUST0109,Customer_596,West,Maharashtra,Mumbai,Clothing,Dress,5,1232.02,6160.1,3522.31,2637.79,Corporate,2637.7900000000004,2024,2,1,Wednesday,42.82057109462508,2024-02
ORD00162,2023-04-09,CUST0249,Customer_870,South,Tamil Nadu,Chennai,Electronics,Monitor,5,1282.21,6411.05,3858.93,2552.12,Home Office,2552.1200000000003,2023,4,2,Sunday,39.80814375180353,2023-04
ORD00163,2024-04-08,CUST0689,Customer_294,East,Odisha,Bhubaneswar,Clothing,T-Shirt,10,402.24,4022.4,2424.6,1597.8,Corporate,1597.8000000000002,2024,4,2,Monday,39.722553699284006,2024-04
ORD00164,2024-07-10,CUST0029,Customer_428,West,Rajasthan,Jaipur,Clothing,Dress,8,567.6,4540.8,3473.83,1066.97,Corporate,1066.9700000000003,2024,7,3,Wednesday,23.497401338971105,2024-07
ORD00165,2024-09-02,CUST0334,Customer_761,South,Karnataka,Bengaluru,Electronics,Headphones,4,582.5,2330.0,1299.43,1030.57,Corporate,1030.57,2024,9,3,Monday,44.23047210300429,2024-09
ORD00166,2024-08-04,CUST0290,Customer_780,East,Odisha,Bhubaneswar,Clothing,Jeans,5,193.93,969.65,746.57,223.08,Home Office,223.07999999999993,2024,8,3,Sunday,23.00623936471923,2024-08
ORD00167,2024-11-08,CUST0086,Customer_902,East,West Bengal,Kolkata,Clothing,Jacket,6,1400.84,8405.04,6559.78,1845.26,Home Office,1845.2600000000011,2024,11,4,Friday,21.954208427324556,2024-11
ORD00168,2024-07-16,CUST0477,Customer_729,North,Haryana,Gurugram,Furniture,Desk,1,332.03,332.03,220.87,111.16,Home Office,111.15999999999997,2024,7,3,Tuesday,33.47890250880945,2024-07
ORD00169,2024-08-21,CUST0568,Customer_134,West,Rajasthan,Jaipur,Electronics,Smartphone,4,1444.9,5779.6,4114.12,1665.48,Corporate,1665.4800000000005,2024,8,3,Wednesday,28.81652709530071,2024-08
ORD00170,2024-05-11,CUST0661,Customer_54,South,Telangana,Hyderabad,Furniture,Table,6,355.14,2130.84,1492.73,638.11,Consumer,638.1100000000001,2024,5,2,Saturday,29.946406112143563,2024-05
ORD00171,2024-01-06,CUST0313,Customer_982,West,Gujarat,Ahmedabad,Electronics,Tablet,8,1012.7,8101.6,5589.14,2512.46,Home Office,2512.46,2024,1,1,Saturday,31.01189888417103,2024-01
ORD00172,2023-11-25,CUST0602,Customer_531,West,Rajasthan,Jaipur,Furniture,Cabinet,5,778.92,3894.6,3372.84,521.76,Consumer,521.7599999999998,2023,11,4,Saturday,13.397011246341087,2023-11
ORD00173,2025-09-01,CUST0323,Customer_319,East,Bihar,Patna,Furniture,Sofa,3,1046.22,3138.66,2630.43,508.23,Home Office,508.23,2025,9,3,Monday,16.19257899868097,2025-09
ORD00174,2025-03-15,CUST0724,Customer_757,South,Karnataka,Bengaluru,Electronics,Tablet,2,1389.71,2779.42,1868.42,911.0,Home Office,911.0,2025,3,1,Saturday,32.77662246080118,2025-03
ORD00175,2023-03-07,CUST0790,Customer_929,South,Karnataka,Bengaluru,Clothing,Shirt,8,1331.08,10648.64,6298.24,4350.4,Consumer,4350.4,2023,3,1,Tuesday,40.854043333233165,2023-03
ORD00176,2024-02-19,CUST0457,Customer_620,East,Bihar,Patna,Electronics,Tablet,2,840.73,1681.46,1307.77,373.69,Consumer,373.69000000000005,2024,2,1,Monday,22.224138546263365,2024-02
ORD00177,2024-02-29,CUST0790,Customer_339,East,Odisha,Bhubaneswar,Electronics,Laptop,4,844.19,3376.76,2878.82,497.94,Home Office,497.94000000000005,2024,2,1,Thursday,14.746087965979221,2024-02
ORD00178,2024-03-03,CUST0686,Customer_945,East,Bihar,Patna,Clothing,Jeans,3,1050.55,3151.65,1877.03,1274.62,Home Office,1274.6200000000001,2024,3,1,Sunday,40.442942585629744,2024-03
ORD00179,2024-08-22,CUST0355,Customer_91,South,Telangana,Hyderabad,Clothing,Dress,8,1280.37,10242.96,6923.3,3319.66,Corporate,3319.659999999999,2024,8,3,Thursday,32.409186407054214,2024-08
ORD00180,2023-02-14,CUST0217,Customer_299,West,Rajasthan,Jaipur,Clothing,Dress,5,366.2,1831.0,1062.79,768.21,Corporate,768.21,2023,2,1,Tuesday,41.955761878754785,2023-02
ORD00181,2025-12-24,CUST0856,Customer_647,South,Karnataka,Bengaluru,Furniture,Sofa,1,83.86,83.86,56.75,27.11,Home Office,27.11,2025,12,4,Wednesday,32.32768900548533,2025-12
ORD00182,2025-01-24,CUST0118,Customer_604,West,Gujarat,Ahmedabad,Clothing,Shirt,8,177.4,1419.2,1137.31,281.89,Home Office,281.8900000000001,2025,1,1,Friday,19.86259864712514,2025-01
ORD00183,2025-10-04,CUST0810,Customer_86,North,Delhi,New Delhi,Clothing,Jacket,6,988.92,5933.52,5319.43,614.09,Corporate,614.0900000000001,2025,10,4,Saturday,10.349505858242662,2025-10
ORD00184,2023-03-15,CUST0134,Customer_547,East,West Bengal,Kolkata,Furniture,Sofa,10,1379.04,13790.4,9017.21,4773.19,Home Office,4773.1900000000005,2023,3,1,Wednesday,34.612411532660396,2023-03
ORD00185,2024-08-13,CUST0310,Customer_790,South,Karnataka,Bengaluru,Furniture,Table,2,1048.43,2096.86,1516.41,580.45,Consumer,580.45,2024,8,3,Tuesday,27.68186717282031,2024-08
ORD00186,2023-09-12,CUST0358,Customer_508,West,Rajasthan,Jaipur,Electronics,Laptop,7,290.81,2035.67,1696.12,339.55,Consumer,339.5500000000002,2023,9,3,Tuesday,16.680011986225665,2023-09
ORD00187,2025-09-29,CUST0304,Customer_384,East,Odisha,Bhubaneswar,Electronics,Monitor,1,221.41,221.41,159.0,62.41,Home Office,62.41,2025,9,3,Monday,28.187525405356578,2025-09
ORD00188,2023-09-18,CUST0917,Customer_555,East,West Bengal,Kolkata,Furniture,Desk,4,1214.82,4859.28,2792.88,2066.4,Corporate,2066.3999999999996,2023,9,3,Monday,42.524818491628395,2023-09
ORD00189,2025-04-07,CUST0532,Customer_524,South,Karnataka,Bengaluru,Electronics,Monitor,3,1368.84,4106.52,3413.38,693.14,Corporate,693.1400000000003,2025,4,2,Monday,16.87901191276312,2025-04
ORD00190,2025-05-28,CUST0721,Customer_216,North,Delhi,New Delhi,Electronics,Laptop,1,347.7,347.7,267.47,80.23,Consumer,80.22999999999996,2025,5,2,Wednesday,23.074489502444635,2025-05
ORD00191,2023-08-29,CUST0898,Customer_277,South,Telangana,Hyderabad,Clothing,Jacket,7,666.79,4667.53,3827.01,840.52,Consumer,840.5199999999995,2023,8,3,Tuesday,18.007811412031632,2023-08
ORD00192,2023-05-29,CUST0345,Customer_777,East,Bihar,Patna,Clothing,Shirt,3,347.4,1042.2,882.35,159.85,Corporate,159.85000000000002,2023,5,2,Monday,15.337747073498367,2023-05
ORD00193,2024-05-23,CUST0297,Customer_655,East,Odisha,Bhubaneswar,Furniture,Chair,1,1067.8,1067.8,879.13,188.67,Corporate,188.66999999999996,2024,5,2,Thursday,17.669039145907472,2024-05
ORD00194,2024-03-02,CUST0902,Customer_910,South,Telangana,Hyderabad,Electronics,Laptop,3,236.74,710.22,427.61,282.61,Consumer,282.61,2024,3,1,Saturday,39.7918954690096,2024-03
ORD00195,2025-03-31,CUST0362,Customer_827,South,Karnataka,Bengaluru,Furniture,Cabinet,5,1135.17,5675.85,4633.8,1042.05,Home Office,1042.0500000000002,2025,3,1,Monday,18.35936467665636,2025-03
ORD00196,2025-09-07,CUST0703,Customer_579,South,Tamil Nadu,Chennai,Electronics,Smartphone,7,670.9,4696.3,2939.86,1756.44,Home Office,1756.44,2025,9,3,Sunday,37.400506781934716,2025-09
ORD00197,2023-04-16,CUST0545,Customer_785,West,Maharashtra,Mumbai,Furniture,Sofa,3,1208.54,3625.62,2743.41,882.21,Consumer,882.21,2023,4,2,Sunday,24.332665861287175,2023-04
ORD00198,2024-03-26,CUST0624,Customer_248,West,Maharashtra,Mumbai,Clothing,Jeans,3,783.17,2349.51,1316.81,1032.7,Home Office,1032.7000000000003,2024,3,1,Tuesday,43.95384569548544,2024-03
ORD00199,2025-11-08,CUST0412,Customer_106,West,Gujarat,Ahmedabad,Clothing,Jeans,5,871.47,4357.35,2715.7,1641.65,Home Office,1641.6500000000005,2025,11,4,Saturday,37.675421988134985,2025-11
ORD00200,2024-06-19,CUST0916,Customer_957,East,Bihar,Patna,Clothing,Shirt,7,1173.21,8212.47,7005.23,1207.24,Consumer,1207.2399999999998,2024,6,2,Wednesday,14.700084140337804,2024-06
ORD00201,2023-04-19,CUST0010,Customer_380,East,Bihar,Patna,Clothing,Jacket,2,912.31,1824.62,1264.59,560.03,Home Office,560.03,2023,4,2,Wednesday,30.69296620666221,2023-04
ORD00202,2023-02-27,CUST0419,Customer_214,North,Haryana,Gurugram,Furniture,Sofa,4,792.48,3169.92,2457.32,712.6,Corporate,712.5999999999999,2023,2,1,Monday,22.480062588330306,2023-02
ORD00203,2024-10-05,CUST0163,Customer_375,South,Tamil Nadu,Chennai,Clothing,T-Shirt,9,878.63,7907.67,6161.8,1745.87,Consumer,1745.87,2024,10,4,Saturday,22.07818485091057,2024-10
ORD00204,2023-06-13,CUST0284,Customer_225,South,Telangana,Hyderabad,Furniture,Chair,2,1491.6,2983.2,2323.49,659.71,Home Office,659.71,2023,6,2,Tuesday,22.11417270045589,2023-06
ORD00205,2025-06-12,CUST0999,Customer_352,West,Gujarat,Ahmedabad,Clothing,Shirt,2,539.46,1078.92,798.65,280.27,Home Office,280.2700000000001,2025,6,2,Thursday,25.976902828754678,2025-06
ORD00206,2023-11-16,CUST0847,Customer_4,South,Karnataka,Bengaluru,Electronics,Tablet,2,824.62,1649.24,1288.83,360.41,Consumer,360.4100000000001,2023,11,4,Thursday,21.853095971477774,2023-11
ORD00207,2025-10-10,CUST0964,Customer_730,South,Telangana,Hyderabad,Furniture,Sofa,1,1070.66,1070.66,903.33,167.33,Corporate,167.33000000000004,2025,10,4,Friday,15.628677638092391,2025-10
ORD00208,2023-12-18,CUST0834,Customer_689,North,Delhi,New Delhi,Furniture,Desk,2,941.46,1882.92,1403.03,479.89,Corporate,479.8900000000001,2023,12,4,Monday,25.48647844836743,2023-12
ORD00209,2023-12-04,CUST0488,Customer_790,South,Telangana,Hyderabad,Electronics,Laptop,8,464.64,3717.12,3033.32,683.8,Corporate,683.7999999999997,2023,12,4,Monday,18.39596246556474,2023-12
ORD00210,2023-07-03,CUST0048,Customer_830,East,Bihar,Patna,Clothing,Jeans,3,73.88,221.64,154.69,66.95,Corporate,66.94999999999999,2023,7,3,Monday,30.20664140046923,2023-07
ORD00211,2024-02-23,CUST0675,Customer_497,West,Gujarat,Ahmedabad,Electronics,Headphones,6,1151.1,6906.6,4321.32,2585.28,Home Office,2585.2800000000007,2024,2,1,Friday,37.432021544609505,2024-02
ORD00212,2023-10-29,CUST0084,Customer_781,West,Gujarat,Ahmedabad,Clothing,Jeans,1,1442.37,1442.37,1111.38,330.99,Consumer,330.9899999999998,2023,10,4,Sunday,22.947648661577823,2023-10
ORD00213,2024-01-05,CUST0131,Customer_185,North,Punjab,Ludhiana,Clothing,Jacket,6,225.2,1351.2,892.66,458.54,Corporate,458.5400000000001,2024,1,1,Friday,33.93576080521019,2024-01
ORD00214,2024-08-16,CUST0163,Customer_559,South,Telangana,Hyderabad,Electronics,Monitor,1,1375.76,1375.76,763.48,612.28,Corporate,612.28,2024,8,3,Friday,44.50485549805198,2024-08
ORD00215,2023-03-13,CUST0192,Customer_444,North,Punjab,Ludhiana,Clothing,Shirt,10,336.0,3360.0,2390.12,969.88,Corporate,969.8800000000001,2023,3,1,Monday,28.86547619047619,2023-03
ORD00216,2023-06-05,CUST0015,Customer_364,East,Bihar,Patna,Clothing,Jeans,3,922.43,2767.29,1880.19,887.1,Home Office,887.0999999999999,2023,6,2,Monday,32.05663302364407,2023-06
ORD00217,2025-03-05,CUST0236,Customer_883,East,West Bengal,Kolkata,Electronics,Headphones,4,422.81,1691.24,1237.21,454.03,Home Office,454.03,2025,3,1,Wednesday,26.845982829166765,2025-03
ORD00218,2025-10-27,CUST0374,Customer_184,West,Gujarat,Ahmedabad,Electronics,Monitor,8,1229.16,9833.28,8572.03,1261.25,Home Office,1261.25,2025,10,4,Monday,12.826340753034593,2025-10
ORD00219,2024-10-06,CUST0672,Customer_635,South,Karnataka,Bengaluru,Furniture,Sofa,5,855.82,4279.1,2353.59,1925.51,Corporate,1925.5100000000002,2024,10,4,Sunday,44.99801360099086,2024-10
ORD00220,2023-04-08,CUST0187,Customer_796,West,Rajasthan,Jaipur,Clothing,Dress,5,32.49,162.45,108.18,54.27,Corporate,54.26999999999998,2023,4,2,Saturday,33.40720221606649,2023-04
ORD00221,2025-06-03,CUST0648,Customer_517,North,Haryana,Gurugram,Furniture,Table,7,562.82,3939.74,2880.47,1059.27,Home Office,1059.27,2025,6,2,Tuesday,26.886799636524238,2025-06
ORD00222,2023-07-09,CUST0886,Customer_581,West,Gujarat,Ahmedabad,Clothing,Jeans,3,1389.63,4168.89,2909.54,1259.35,Corporate,1259.3500000000004,2023,7,3,Sunday,30.208280861332387,2023-07
ORD00223,2025-12-13,CUST0326,Customer_999,East,Bihar,Patna,Electronics,Monitor,7,1408.01,9856.07,8306.53,1549.54,Corporate,1549.539999999999,2025,12,4,Saturday,15.721682171494317,2025-12
ORD00224,2025-01-16,CUST0908,Customer_707,South,Telangana,Hyderabad,Furniture,Cabinet,7,847.88,5935.16,4701.87,1233.29,Home Office,1233.29,2025,1,1,Thursday,20.779389266675203,2025-01
ORD00225,2023-01-17,CUST0853,Customer_223,West,Gujarat,Ahmedabad,Clothing,Dress,4,1240.02,4960.08,4416.25,543.83,Corporate,543.8299999999999,2023,1,1,Tuesday,10.964137675198788,2023-01
ORD00226,2025-12-09,CUST0345,Customer_159,East,Odisha,Bhubaneswar,Electronics,Monitor,1,1460.45,1460.45,882.13,578.32,Corporate,578.32,2025,12,4,Tuesday,39.59875380875758,2025-12
ORD00227,2025-11-17,CUST0654,Customer_806,East,Odisha,Bhubaneswar,Furniture,Cabinet,4,560.11,2240.44,1505.96,734.48,Corporate,734.48,2025,11,4,Monday,32.78284622663406,2025-11
ORD00228,2025-03-01,CUST0086,Customer_858,West,Gujarat,Ahmedabad,Electronics,Tablet,1,1497.33,1497.33,926.14,571.19,Consumer,571.1899999999999,2025,3,1,Saturday,38.14723541236735,2025-03
ORD00229,2023-07-01,CUST0149,Customer_665,West,Gujarat,Ahmedabad,Clothing,Jeans,2,703.84,1407.68,1061.66,346.02,Corporate,346.02,2023,7,3,Saturday,24.580870652421,2023-07
ORD00230,2023-06-11,CUST0844,Customer_768,West,Maharashtra,Mumbai,Furniture,Sofa,3,806.94,2420.82,2149.6,271.22,Home Office,271.22000000000025,2023,6,2,Sunday,11.203641741228179,2023-06
ORD00231,2023-01-27,CUST0307,Customer_516,South,Telangana,Hyderabad,Furniture,Cabinet,9,1071.82,9646.38,8483.12,1163.26,Consumer,1163.2599999999984,2023,1,1,Friday,12.059031470873013,2023-01
ORD00232,2024-02-20,CUST0783,Customer_259,South,Tamil Nadu,Chennai,Furniture,Desk,3,256.94,770.82,540.58,230.24,Corporate,230.24,2024,2,1,Tuesday,29.8694896344153,2024-02
ORD00233,2025-09-13,CUST0210,Customer_278,North,Delhi,New Delhi,Furniture,Table,10,1147.6,11476.0,9949.76,1526.24,Consumer,1526.2399999999998,2025,9,3,Saturday,13.299407459044962,2025-09
ORD00234,2025-02-25,CUST0898,Customer_733,West,Gujarat,Ahmedabad,Clothing,Dress,5,171.14,855.7,667.41,188.29,Corporate,188.29000000000008,2025,2,1,Tuesday,22.00420708192123,2025-02
ORD00235,2023-01-09,CUST0876,Customer_409,South,Tamil Nadu,Chennai,Furniture,Table,5,1126.59,5632.95,4621.37,1011.58,Corporate,1011.5799999999999,2023,1,1,Monday,17.95826343212704,2023-01
ORD00236,2025-07-06,CUST0858,Customer_619,North,Haryana,Gurugram,Furniture,Cabinet,8,652.21,5217.68,4068.4,1149.28,Home Office,1149.2800000000002,2025,7,3,Sunday,22.026647858818478,2025-07
ORD00237,2023-08-09,CUST0975,Customer_463,North,Punjab,Ludhiana,Clothing,Shirt,1,939.98,939.98,635.9,304.08,Consumer,304.08000000000004,2023,8,3,Wednesday,32.349624460094894,2023-08
ORD00238,2024-05-03,CUST0216,Customer_280,North,Punjab,Ludhiana,Furniture,Cabinet,10,238.6,2386.0,1543.89,842.11,Corporate,842.1099999999999,2024,5,2,Friday,35.29379715004191,2024-05
ORD00239,2023-06-13,CUST0879,Customer_487,East,Bihar,Patna,Furniture,Chair,1,823.47,823.47,637.46,186.01,Corporate,186.01,2023,6,2,Tuesday,22.58855817455402,2023-06
ORD00240,2024-04-20,CUST0161,Customer_95,South,Tamil Nadu,Chennai,Electronics,Laptop,9,976.04,8784.36,7567.39,1216.97,Consumer,1216.9700000000003,2024,4,2,Saturday,13.853826573592157,2024-04
ORD00241,2023-09-05,CUST0462,Customer_49,East,West Bengal,Kolkata,Clothing,Dress,5,1383.03,6915.15,5963.21,951.94,Home Office,951.9399999999996,2023,9,3,Tuesday,13.766006521912036,2023-09
ORD00242,2024-09-16,CUST0992,Customer_212,East,West Bengal,Kolkata,Clothing,T-Shirt,4,1121.61,4486.44,3233.72,1252.72,Consumer,1252.7199999999998,2024,9,3,Monday,27.922361605192535,2024-09
ORD00243,2023-02-01,CUST0428,Customer_616,North,Punjab,Ludhiana,Clothing,Jacket,8,294.52,2356.16,1510.02,846.14,Corporate,846.1399999999999,2023,2,1,Wednesday,35.91182262664675,2023-02
